DATAFLOW,REF_AREA,FREQ,MEASURE,SEX,SOC,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,SOURCE,NOTE_SOURCE,NOTE_INDICATOR,NOTE_CLASSIF,DECIMALS,UPPER_BOUND,LOWER_BOUND
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,35.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,36,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,36.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,36.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,36.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,36.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,37.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,37.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,37.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,37.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,38.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,38.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,39.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X38,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,39,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,42.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,42.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,42.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,42.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,42.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,43.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,43.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,43.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,43.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,44.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,44.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,45.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,45.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,45.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X39,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,45.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,32.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,33.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,34.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,35.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,36.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,37.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,38.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,40.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,41.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,42.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,43.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,46.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,50.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,52.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X40,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,53.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,3.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,4.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,4.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,5.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,5.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,6.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,6.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,6.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,6.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,5.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,5.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X41,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,5.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,17.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,17.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,18,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,18.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,19.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,19.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,20.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,22.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,23,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,23.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,23.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,26.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,30.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,34,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X42,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,35.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,46.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,47.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,49.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,51.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,52.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,54.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,56.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,58.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,60.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,61.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,63.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,67.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,71.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,72.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X43,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,73.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,68.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,69.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,70.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,71.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,72.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,73.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,74,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,78.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,82.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,87.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,90.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,88.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,89.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,89.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X44,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,90.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,52.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,54.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,55.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,57.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,59.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,61.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,63.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,65.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,68.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,70.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,72.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,74,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,76.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,77.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X45,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,78.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,66.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,67.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,68.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,69.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,70.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,71.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,72,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,77,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,82,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,86.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,90.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,88.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,88.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,88.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X48,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,89.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X49,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,29.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
